budget,id,overview,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return
0.0,344123.0,"When an engaged couple can’t agree on anything, the mother of the groom (Linda Gray) hires a wedding planner (Danica McKellar) and an event planner (Paul Greene) to help put together the wedding of their dreams.  The two planners are as different as night and day, but as they too learn to compromise, they discover opposites do indeed attract and can combine to produce incredible results!",0.826013,2015-06-21,0.0,Perfect Match,5.4,13.0,2015,0.0
0.0,42780.0,"""Genius"" accidentally invents ""goo"" which causes living things to rapidly grow to an enormous size. Seeing an opportunity to get rich, some delinquent teenagers steal the ""goo"" and, as a result of a sophomoric dare, consume it themselves and become thirty feet tall. They then take over control of the town by kidnapping the sheriff's daughter and dancing suggestively.",0.6148,1965-10-20,0.0,Village of the Giants,3.3,9.0,1965,0.0
35000000.0,12437.0,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",11.654958,2009-01-22,91353501.0,Underworld: Rise of the Lycans,6.2,1447.0,2009,2.6101000285714284
0.0,377897.0,"Barbie and her best friends Teresa and Renee transform from hard-working gymnasts to undercover secret agents. When their amazing gymnastics skills catch the eye of a top-secret spy agency, the girls are soon following clues to a gem-stealing cat burglar, using high-tech gadgets, glam disguises and cute robo-pets to save the day.",4.437478,2016-01-15,0.0,Barbie: Spy Squad,6.3,30.0,2016,0.0
0.0,153153.0,"Pablo blends documentary and animation elements to tell the saga of ""famous unknown"" Pablo Ferro, a man with a personal journey that spans from Havana, during the pre-Cuban revolution to his current home, in the garage behind his son's house.",1.366862,2012-10-17,0.0,Pablo,6.3,2.0,2012,0.0
75.0,22717.0,"Radhe is a hardcore gangster. A sharpshooter with a sharp brain, he works for Gani Bhai, the dreaded Mafioso, but on his own terms. Totally fearless, Radhe single handedly eliminates Gani Bhai's enemies one by one; making more enemies than he bargained for.",4.450762,2009-09-18,134.0,Wanted,5.2,32.0,2009,1.7866666666666666
0.0,21383.0,"""Chris Marshall met the girl he was going to kill on a warm night in early June, when one of the colleges in Oxford was holding its summer ball."" A chance meeting with Jenny at an Oxford party leaves seventeen-year-old Chris with hope for a summer romance - and no premonition of trouble. Busy with his job and soon in love with Jenny, whose cheerful surface belies the dark uncertainty of her past,",0.016439,2009-04-17,0.0,The Butterfly Tattoo,0.0,0.0,2009,0.0
0.0,40765.0,A new crew member has to deal with a sea captain that may be crazy.,0.872846,1943-12-24,0.0,The Ghost Ship,6.7,15.0,1943,0.0
0.0,28438.0,"When a leopard escapes during a publicity stunt, it triggers a series of murders.",1.494525,1943-05-08,0.0,The Leopard Man,6.4,18.0,1943,0.0
5000.0,62128.0,"After seeing Raiders of the Lost Ark in 1981, three 12 year old friends, Chris Strompolos, Eric Zala and Jayson Lamb, began filming their own shot-by-shot adaptation of the Spielberg classic in the backyards of their Mississippi homes. After 6 years, the film was ready.",0.001586,1989-01-01,0.0,Raiders of the Lost Ark - The Adaptation,6.3,6.0,1989,0.0
0.0,38773.0,"An artist has an opportunity to go to Paris and wants to bring his fiancee along. However, she's a psychiatrist who currently has three female patients who don't like men. So, he guises himself as three different men to gauge their trust and hopefully cure them so that his fiancee can go with him.",1.821423,1966-03-01,0.0,Three on a Couch,5.0,4.0,1966,0.0
0.0,3934.0,"Menage begins as a comedy of sorts, but be warned: it develops into a very dark, very confusing probe into the seamier aspects of Parisian life. Gerard Depardieu plays a crude but charismatic thief, whose own gayness does not prevent his commiserating with those of the opposite sex. Miou-Miou and Michel Blanc are young, impoverished lovers who fall under Depardieu's influence. He gains their confidence by introducing them to kinky sex, then sucks them into a vortex of crime. Director Bertrand Blier, who in most of his films has explored the awesome power (rather than pleasure) of sex, nearly outdoes himself in Menage (aka Tenue de Soiree).",2.010505,1986-04-23,0.0,Ménage,6.0,25.0,1986,0.0
0.0,97643.0,Tom Green causes havoc in the country who brought us Godzilla &amp; sushi.,0.113206,2002-03-24,0.0,The Tom Green Subway Monkey Hour,9.3,3.0,2002,0.0
0.0,90909.0,"The film is an artistically spare depiction of the Greek myth of Sysiphus, sentenced to eternally roll a stone up a mountain. The story is presented in a single, unbroken shot, consisting of a dynamic line drawing of Sysiphus, the stone, and the mountainside.",0.035554,1974-10-01,0.0,Sisyphus,6.0,3.0,1974,0.0
53000000.0,9054.0,Two fishing fanatics get in trouble when their fishing boat gets stolen while on a trip.,2.289647,1997-05-30,0.0,Gone Fishin',4.7,48.0,1997,0.0
0.0,43886.0,"In the lower-middle-class Adams family, father and son are happy to work in a drugstore, but mother and daughter Alice try every possible social-climbing stratagem despite snubs and embarrassment. When Alice finally meets her dream man Arthur, mother nags father into a risky business venture and plans to impress Alice's beau with an ""upscale"" family dinner. Will the excruciating results drive Arthur away?",1.282491,1935-08-23,0.0,Alice Adams,5.0,9.0,1935,0.0
0.0,270470.0,Greek painter Domenikos Theotokopoulos (Mel Ferrer) woos a beauty (Rosanna Schiaffino) and faces the Inquisition in 16th-century Spain.,0.177674,1966-08-15,0.0,El Greco,0.0,0.0,1966,0.0
0.0,36162.0,"Another Russian Pooh story. This time the donkey, known from the Pooh stories as Eyeore, is sad because he has no tail. Pooh goes in search of one and finds it attached to a bell that hangs from the treehouse of one Owl.",0.755415,1972-01-01,0.0,Winnie-the-Pooh and a Busy Day,6.7,18.0,1972,0.0
0.0,411456.0,"Nine Ways to Approach Helsinki, shot by Pirjo Honkasalo and Eero Salmenhaara, is a documentary on the capital of Finland.",0.005625,1982-12-03,0.0,Nine Ways to Approach Helsinki,0.0,0.0,1982,0.0
28000000.0,562.0,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",16.640522,1988-07-15,140767956.0,Die Hard,7.5,4005.0,1988,5.027427
0.0,40172.0,"When Ryo, a young magazine reporter, moves into a new apartment he is greeted by the passionate sounds of his astonishingly beautiful neighbor Satsuki. Realizing the wall dividing their apartments is paper thin, the captivated journalist begins to eavesdrop on every detail of the girl next door's life: her conversations, her bubble baths... her breathless cries. While Ryo's fantasies escalate into something bordering on love and obsession, Satsuki becomes increasingly hysterical over the bizarre and dirty phone calls terrorizing her every night. When their lives finally converge delusions and reality blur forcing the unthinkable to happen.",1.74964,2006-10-30,0.0,"Man, Woman & the Wall",6.9,7.0,2006,0.0
0.0,26174.0,"Two U.S. Treasury (""T-men"") agents go undercover in Detroit, and then Los Angeles, in an attempt to break a U.S. currency counterfeiting ring.",4.237738,1947-12-15,0.0,T-Men,6.4,15.0,1947,0.0
0.0,57424.0,"The Pope's tailor sends his son, a virgin at 35, to Bologna hoping he will find a woman. Nello, a classicist moved by the romantic poetry of Ovid, proves to be a good teacher and also falls hopelessly in love with the beautiful Angela Gardini. Angela, herself recently blind and then spurned by her fiancé, uses Nello: she hopes her former lover will become jealous and return to her. Nello obliges, his head full of poetry and in love at last; he's happy to be near her, knowing that she, before her disability, wouldn't have looked twice at him. Bologna or Rome, teaching or stitching, love or solitude - will Nello make choices?",0.417815,2003-01-24,0.0,The Heart Elsewhere,5.5,8.0,2003,0.0
0.0,399417.0,"Passions re-ignite and secrets revealed when a graphic designer reconnects with the great, lost love of his life for a weekend tryst at a house in the desert near Joshua Tree.",0.316652,2016-11-11,0.0,Lazy Eye,6.7,6.0,2016,0.0
0.0,196847.0,"A mobster kills a cop during a robbery and then finds himself pursued by the police, his gang, and the media.",1.121595,1976-12-30,0.0,La Legge Violenta Della Squadra Anticrimine,0.0,0.0,1976,0.0
0.0,43908.0,Too much happens too many times in this potentially brilliant parable.,0.748276,2010-02-17,0.0,Kosmos,6.3,13.0,2010,0.0
0.0,63484.0,"Ten people gather together at a complex named “Ankikan” after hearing of a short term job paying 112,000 Yen ($1,236 USD) per hour. The ten people are informed that they will be monitored 24 hours a day for 7 days straight in a psychological experiment. They are then sent to individual rooms with a different weapon located in each room. Once they are locked in they learn the rules of the psychological experiment. 1.) Each person must return to their room by 10 PM. 2.) At the end of 7 days or when there are only two surviving members left alive the experiment will end. The next day a person is found shot to death. Now, what looked like a dream job will turn into a nightmare ...",1.277397,2010-10-16,0.0,The Incite Mill,5.5,11.0,2010,0.0
0.0,44472.0,"Zoë is a single mother who lives with her four children in Dartford. She is poor and can't afford to buy food. One day her old flame drives by and asks her to go on a date with him. Scared that he doesn't want to go out with her, she lies and tells him that she is just babysitting the kids. This will be her first date in years.",2.179676,2003-01-01,0.0,Wasp,7.1,20.0,2003,0.0
